# Nickel NiX S/A International
# Affiliation : NickeliXiste NiX Independent Research (sc • phys • mat • psy • phil)
# Session_ID: 9b278437-bc07-4b55-b0c9-ca6264c109bd
# Config_Hash: 00ada63abc26b416c1392f64688a5693b388db6bcce4b1cfae6fc42a4c461447
session_id,config_hash,run_id,beta_x,dtg,aperp,phi,coherence,nuance_n,kappa,time_term,y_f_pred_m
9b278437-bc07-4b55-b0c9-ca6264c109bd,00ada63abc26b416c1392f64688a5693b388db6bcce4b1cfae6fc42a4c461447,R_B1_D0.05,1,0.05,0.5,0.10127068270303288,0.12289416092382155,0.056791500289970584,0.007092299999999999,0.03067754284070505,1.2513383322675209e-06
9b278437-bc07-4b55-b0c9-ca6264c109bd,00ada63abc26b416c1392f64688a5693b388db6bcce4b1cfae6fc42a4c461447,R_B1_D0.05,1,0.05,0.55,0.10127068270303288,0.12289416092382155,0.06151101137963792,0.007092299999999999,0.03067754284070505,1.3553275754801245e-06
9b278437-bc07-4b55-b0c9-ca6264c109bd,00ada63abc26b416c1392f64688a5693b388db6bcce4b1cfae6fc42a4c461447,R_B1_D0.05,1,0.05,0.6000000000000001,0.10127068270303288,0.12289416092382155,0.06600025591072524,0.007092299999999999,0.03067754284070505,1.4542431479863848e-06
9b278437-bc07-4b55-b0c9-ca6264c109bd,00ada63abc26b416c1392f64688a5693b388db6bcce4b1cfae6fc42a4c461447,R_B1_D0.05,1,0.05,0.65,0.10127068270303288,0.12289416092382155,0.07025490080738,0.007092299999999999,0.03067754284070505,1.547989575219101e-06
9b278437-bc07-4b55-b0c9-ca6264c109bd,00ada63abc26b416c1392f64688a5693b388db6bcce4b1cfae6fc42a4c461447,R_B1_D0.05,1,0.05,0.7000000000000001,0.10127068270303288,0.12289416092382155,0.074273270858209,0.007092299999999999,0.03067754284070505,1.6365299457351818e-06
9b278437-bc07-4b55-b0c9-ca6264c109bd,00ada63abc26b416c1392f64688a5693b388db6bcce4b1cfae6fc42a4c461447,R_B1_D0.05,1,0.05,0.75,0.10127068270303288,0.12289416092382155,0.07805609756527995,0.007092299999999999,0.03067754284070505,1.7198803773792485e-06
9b278437-bc07-4b55-b0c9-ca6264c109bd,00ada63abc26b416c1392f64688a5693b388db6bcce4b1cfae6fc42a4c461447,R_B1_D0.05,1,0.05,0.8,0.10127068270303288,0.12289416092382155,0.08160624170463175,0.007092299999999999,0.03067754284070505,1.7981039042092014e-06
9b278437-bc07-4b55-b0c9-ca6264c109bd,00ada63abc26b416c1392f64688a5693b388db6bcce4b1cfae6fc42a4c461447,R_B1_D0.05,1,0.05,0.8500000000000001,0.10127068270303288,0.12289416092382155,0.08492840263518822,0.007092299999999999,0.03067754284070505,1.8713040714374127e-06
9b278437-bc07-4b55-b0c9-ca6264c109bd,00ada63abc26b416c1392f64688a5693b388db6bcce4b1cfae6fc42a4c461447,R_B1_D0.05,1,0.05,0.9,0.10127068270303288,0.12289416092382155,0.08802882572962956,0.007092299999999999,0.03067754284070505,1.93961848899132e-06
9b278437-bc07-4b55-b0c9-ca6264c109bd,00ada63abc26b416c1392f64688a5693b388db6bcce4b1cfae6fc42a4c461447,R_B1_D0.05,1,0.05,0.9500000000000001,0.10127068270303288,0.12289416092382155,0.09091501735198322,0.007092299999999999,0.03067754284070505,2.003212551357698e-06
9b278437-bc07-4b55-b0c9-ca6264c109bd,00ada63abc26b416c1392f64688a5693b388db6bcce4b1cfae6fc42a4c461447,R_B1_D0.05,1,0.05,1.0,0.10127068270303288,0.12289416092382155,0.09359547476066982,0.007092299999999999,0.03067754284070505,2.062273486292927e-06
9b278437-bc07-4b55-b0c9-ca6264c109bd,00ada63abc26b416c1392f64688a5693b388db6bcce4b1cfae6fc42a4c461447,R_B1_D0.15,1,0.15,0.0,0.10127068270303288,0.12289416092382155,0.0,0.007092299999999999,0.08453262852211514,0.0
9b278437-bc07-4b55-b0c9-ca6264c109bd,00ada63abc26b416c1392f64688a5693b388db6bcce4b1cfae6fc42a4c461447,R_B1_D0.15,1,0.15,0.05,0.10127068270303288,0.12289416092382155,0.006139592571566318,0.007092299999999999,0.08453262852211514,3.7276468452708447e-07
9b278437-bc07-4b55-b0c9-ca6264c109bd,00ada63abc26b416c1392f64688a5693b388db6bcce4b1cfae6fc42a4c461447,R_B1_D0.15,1,0.15,0.1,0.10127068270303288,0.12289416092382155,0.012248614570393902,0.007092299999999999,0.08453262852211514,7.436732801085372e-07
9b278437-bc07-4b55-b0c9-ca6264c109bd,00ada63abc26b416c1392f64688a5693b388db6bcce4b1cfae6fc42a4c461447,R_B1_D0.15,1,0.15,0.15000000000000002,0.10127068270303288,0.12289416092382155,0.01829710128125262,0.007092299999999999,0.08453262852211514,1.1109064823704111e-06
9b278437-bc07-4b55-b0c9-ca6264c109bd,00ada63abc26b416c1392f64688a5693b388db6bcce4b1cfae6fc42a4c461447,R_B1_D0.15,1,0.15,0.2,0.10127068270303288,0.12289416092382155,0.024256274366110164,0.007092299999999999,0.08453262852211514,1.4727170176992245e-06
9b278437-bc07-4b55-b0c9-ca6264c109bd,00ada63abc26b416c1392f64688a5693b388db6bcce4b1cfae6fc42a4c461447,R_B1_D0.15,1,0.15,0.25,0.10127068270303288,0.12289416092382155,0.03009907351068855,0.007092299999999999,0.08453262852211514,1.827461922103889e-06
9b278437-bc07-4b55-b0c9-ca6264c109bd,00ada63abc26b416c1392f64688a5693b388db6bcce4b1cfae6fc42a4c461447,R_B1_D0.15,1,0.15,0.30000000000000004,0.10127068270303288,0.12289416092382155,0.03580061907376468,0.007092299999999999,0.08453262852211514,2.173630630916868e-06
9b278437-bc07-4b55-b0c9-ca6264c109bd,00ada63abc26b416c1392f64688a5693b388db6bcce4b1cfae6fc42a4c461447,R_B1_D0.15,1,0.15,0.35000000000000003,0.10127068270303288,0.12289416092382155,0.04133859027650729,0.007092299999999999,0.08453262852211514,2.5098679405179798e-06
9b278437-bc07-4b55-b0c9-ca6264c109bd,00ada63abc26b416c1392f64688a5693b388db6bcce4b1cfae6fc42a4c461447,R_B1_D0.15,1,0.15,0.4,0.10127068270303288,0.12289416092382155,0.046693508910232606,0.007092299999999999,0.08453262852211514,2.834991233619426e-06
9b278437-bc07-4b55-b0c9-ca6264c109bd,00ada63abc26b416c1392f64688a5693b388db6bcce4b1cfae6fc42a4c461447,R_B1_D0.15,1,0.15,0.45,0.10127068270303288,0.12289416092382155,0.0518489242447947,0.007092299999999999,0.08453262852211514,3.1480017059582872e-06
9b278437-bc07-4b55-b0c9-ca6264c109bd,00ada63abc26b416c1392f64688a5693b388db6bcce4b1cfae6fc42a4c461447,R_B1_D0.15,1,0.15,0.5,0.10127068270303288,0.12289416092382155,0.056791500289970584,0.007092299999999999,0.08453262852211514,3.448089664361866e-06
9b278437-bc07-4b55-b0c9-ca6264c109bd,00ada63abc26b416c1392f64688a5693b388db6bcce4b1cfae6fc42a4c461447,R_B1_D0.15,1,0.15,0.55,0.10127068270303288,0.12289416092382155,0.06151101137963792,0.007092299999999999,0.08453262852211514,3.7346342586415315e-06
9b278437-bc07-4b55-b0c9-ca6264c109bd,00ada63abc26b416c1392f64688a5693b388db6bcce4b1cfae6fc42a4c461447,R_B1_D0.15,1,0.15,0.6000000000000001,0.10127068270303288,0.12289416092382155,0.06600025591072524,0.007092299999999999,0.08453262852211514,4.007198244262614e-06
9b278437-bc07-4b55-b0c9-ca6264c109bd,00ada63abc26b416c1392f64688a5693b388db6bcce4b1cfae6fc42a4c461447,R_B1_D0.15,1,0.15,0.65,0.10127068270303288,0.12289416092382155,0.07025490080738,0.007092299999999999,0.08453262852211514,4.265518539003552e-06
9b278437-bc07-4b55-b0c9-ca6264c109bd,00ada63abc26b416c1392f64688a5693b388db6bcce4b1cfae6fc42a4c461447,R_B1_D0.15,1,0.15,0.7000000000000001,0.10127068270303288,0.12289416092382155,0.074273270858209,0.007092299999999999,0.08453262852211514,4.509493432589725e-06
9b278437-bc07-4b55-b0c9-ca6264c109bd,00ada63abc26b416c1392f64688a5693b388db6bcce4b1cfae6fc42a4c461447,R_B1_D0.15,1,0.15,0.75,0.10127068270303288,0.12289416092382155,0.07805609756527995,0.007092299999999999,0.08453262852211514,4.7391673380883415e-06
9b278437-bc07-4b55-b0c9-ca6264c109bd,00ada63abc26b416c1392f64688a5693b388db6bcce4b1cfae6fc42a4c461447,R_B1_D0.15,1,0.15,0.8,0.10127068270303288,0.12289416092382155,0.08160624170463175,0.007092299999999999,0.08453262852211514,4.954713947200473e-06
9b278437-bc07-4b55-b0c9-ca6264c109bd,00ada63abc26b416c1392f64688a5693b388db6bcce4b1cfae6fc42a4c461447,R_B1_D0.15,1,0.15,0.8500000000000001,0.10127068270303288,0.12289416092382155,0.08492840263518822,0.007092299999999999,0.08453262852211514,5.156418580983877e-06
9b278437-bc07-4b55-b0c9-ca6264c109bd,00ada63abc26b416c1392f64688a5693b388db6bcce4b1cfae6fc42a4c461447,R_B1_D0.15,1,0.15,0.9,0.10127068270303288,0.12289416092382155,0.08802882572962956,0.007092299999999999,0.08453262852211514,5.344660426550684e-06
9b278437-bc07-4b55-b0c9-ca6264c109bd,00ada63abc26b416c1392f64688a5693b388db6bcce4b1cfae6fc42a4c461447,R_B1_D0.15,1,0.15,0.9500000000000001,0.10127068270303288,0.12289416092382155,0.09091501735198322,0.007092299999999999,0.08453262852211514,5.519895231963335e-06
9b278437-bc07-4b55-b0c9-ca6264c109bd,00ada63abc26b416c1392f64688a5693b388db6bcce4b1cfae6fc42a4c461447,R_B1_D0.15,1,0.15,1.0,0.10127068270303288,0.12289416092382155,0.09359547476066982,0.007092299999999999,0.08453262852211514,5.682638907327845e-06
9b278437-bc07-4b55-b0c9-ca6264c109bd,00ada63abc26b416c1392f64688a5693b388db6bcce4b1cfae6fc42a4c461447,R_B1_D0.25,1,0.25,0.0,0.10127068270303288,0.12289416092382155,0.0,0.007092299999999999,0.12838771420352524,0.0
9b278437-bc07-4b55-b0c9-ca6264c109bd,00ada63abc26b416c1392f64688a5693b388db6bcce4b1cfae6fc42a4c461447,R_B1_D0.25,1,0.25,0.05,0.10127068270303288,0.12289416092382155,0.006139592571566318,0.007092299999999999,0.12838771420352524,5.661530537845515e-07
9b278437-bc07-4b55-b0c9-ca6264c109bd,00ada63abc26b416c1392f64688a5693b388db6bcce4b1cfae6fc42a4c461447,R_B1_D0.25,1,0.25,0.1,0.10127068270303288,0.12289416092382155,0.012248614570393902,0.007092299999999999,0.12838771420352524,1.1294870893834124e-06
9b278437-bc07-4b55-b0c9-ca6264c109bd,00ada63abc26b416c1392f64688a5693b388db6bcce4b1cfae6fc42a4c461447,R_B1_D0.25,1,0.25,0.15000000000000002,0.10127068270303288,0.12289416092382155,0.01829710128125262,0.007092299999999999,0.12838771420352524,1.6872389568260303e-06
9b278437-bc07-4b55-b0c9-ca6264c109bd,00ada63abc26b416c1392f64688a5693b388db6bcce4b1cfae6fc42a4c461447,R_B1_D0.25,1,0.25,0.2,0.10127068270303288,0.12289416092382155,0.024256274366110164,0.007092299999999999,0.12838771420352524,2.2367549060842218e-06
9b278437-bc07-4b55-b0c9-ca6264c109bd,00ada63abc26b416c1392f64688a5693b388db6bcce4b1cfae6fc42a4c461447,R_B1_D0.25,1,0.25,0.25,0.10127068270303288,0.12289416092382155,0.03009907351068855,0.007092299999999999,0.12838771420352524,2.7755396120388895e-06
9b278437-bc07-4b55-b0c9-ca6264c109bd,00ada63abc26b416c1392f64688a5693b388db6bcce4b1cfae6fc42a4c461447,R_B1_D0.25,1,0.25,0.30000000000000004,0.10127068270303288,0.12289416092382155,0.03580061907376468,0.007092299999999999,0.12838771420352524,3.3012988369712695e-06
9b278437-bc07-4b55-b0c9-ca6264c109bd,00ada63abc26b416c1392f64688a5693b388db6bcce4b1cfae6fc42a4c461447,R_B1_D0.25,1,0.25,0.35000000000000003,0.10127068270303288,0.12289416092382155,0.04133859027650729,0.007092299999999999,0.12838771420352524,3.8119743047089857e-06
9b278437-bc07-4b55-b0c9-ca6264c109bd,00ada63abc26b416c1392f64688a5693b388db6bcce4b1cfae6fc42a4c461447,R_B1_D0.25,1,0.25,0.4,0.10127068270303288,0.12289416092382155,0.046693508910232606,0.007092299999999999,0.12838771420352524,4.305769862298883e-06
9b278437-bc07-4b55-b0c9-ca6264c109bd,00ada63abc26b416c1392f64688a5693b388db6bcce4b1cfae6fc42a4c461447,R_B1_D0.25,1,0.25,0.45,0.10127068270303288,0.12289416092382155,0.0518489242447947,0.007092299999999999,0.12838771420352524,4.781168531048887e-06
9b278437-bc07-4b55-b0c9-ca6264c109bd,00ada63abc26b416c1392f64688a5693b388db6bcce4b1cfae6fc42a4c461447,R_B1_D0.25,1,0.25,0.5,0.10127068270303288,0.12289416092382155,0.056791500289970584,0.007092299999999999,0.12838771420352524,5.2369405532019486e-06
9b278437-bc07-4b55-b0c9-ca6264c109bd,00ada63abc26b416c1392f64688a5693b388db6bcce4b1cfae6fc42a4c461447,R_B1_D0.25,1,0.25,0.55,0.10127068270303288,0.12289416092382155,0.06151101137963792,0.007092299999999999,0.12838771420352524,5.672142984737817e-06
9b278437-bc07-4b55-b0c9-ca6264c109bd,00ada63abc26b416c1392f64688a5693b388db6bcce4b1cfae6fc42a4c461447,R_B1_D0.25,1,0.25,0.6000000000000001,0.10127068270303288,0.12289416092382155,0.06600025591072524,0.007092299999999999,0.12838771420352524,6.086111740943455e-06
9b278437-bc07-4b55-b0c9-ca6264c109bd,00ada63abc26b416c1392f64688a5693b388db6bcce4b1cfae6fc42a4c461447,R_B1_D0.25,1,0.25,0.65,0.10127068270303288,0.12289416092382155,0.07025490080738,0.007092299999999999,0.12838771420352524,6.478447253916335e-06
9b278437-bc07-4b55-b0c9-ca6264c109bd,00ada63abc26b416c1392f64688a5693b388db6bcce4b1cfae6fc42a4c461447,R_B1_D0.25,1,0.25,0.7000000000000001,0.10127068270303288,0.12289416092382155,0.074273270858209,0.007092299999999999,0.12838771420352524,6.8489950466231766e-06
9b278437-bc07-4b55-b0c9-ca6264c109bd,00ada63abc26b416c1392f64688a5693b388db6bcce4b1cfae6fc42a4c461447,R_B1_D0.25,1,0.25,0.75,0.10127068270303288,0.12289416092382155,0.07805609756527995,0.007092299999999999,0.12838771420352524,7.197822573398231e-06
9b278437-bc07-4b55-b0c9-ca6264c109bd,00ada63abc26b416c1392f64688a5693b388db6bcce4b1cfae6fc42a4c461447,R_B1_D0.25,1,0.25,0.8,0.10127068270303288,0.12289416092382155,0.08160624170463175,0.007092299999999999,0.12838771420352524,7.525193636288904e-06
9b278437-bc07-4b55-b0c9-ca6264c109bd,00ada63abc26b416c1392f64688a5693b388db6bcce4b1cfae6fc42a4c461447,R_B1_D0.25,1,0.25,0.8500000000000001,0.10127068270303288,0.12289416092382155,0.08492840263518822,0.007092299999999999,0.12838771420352524,7.83154157942586e-06
9b278437-bc07-4b55-b0c9-ca6264c109bd,00ada63abc26b416c1392f64688a5693b388db6bcce4b1cfae6fc42a4c461447,R_B1_D0.25,1,0.25,0.9,0.10127068270303288,0.12289416092382155,0.08802882572962956,0.007092299999999999,0.12838771420352524,8.117442310212349e-06
9b278437-bc07-4b55-b0c9-ca6264c109bd,00ada63abc26b416c1392f64688a5693b388db6bcce4b1cfae6fc42a4c461447,R_B1_D0.25,1,0.25,0.9500000000000001,0.10127068270303288,0.12289416092382155,0.09091501735198322,0.007092299999999999,0.12838771420352524,8.38358801642263e-06
9b278437-bc07-4b55-b0c9-ca6264c109bd,00ada63abc26b416c1392f64688a5693b388db6bcce4b1cfae6fc42a4c461447,R_B1_D0.25,1,0.25,1.0,0.10127068270303288,0.12289416092382155,0.09359547476066982,0.007092299999999999,0.12838771420352524,8.630762259628185e-06
9b278437-bc07-4b55-b0c9-ca6264c109bd,00ada63abc26b416c1392f64688a5693b388db6bcce4b1cfae6fc42a4c461447,R_B1_D0.5,1,0.5,0.0,0.10127068270303288,0.12289416092382155,0.0,0.007092299999999999,0.19427542840705048,0.0
9b278437-bc07-4b55-b0c9-ca6264c109bd,00ada63abc26b416c1392f64688a5693b388db6bcce4b1cfae6fc42a4c461447,R_B1_D0.5,1,0.5,0.05,0.10127068270303288,0.12289416092382155,0.006139592571566318,0.007092299999999999,0.19427542840705048,8.566990054328233e-07
9b278437-bc07-4b55-b0c9-ca6264c109bd,00ada63abc26b416c1392f64688a5693b388db6bcce4b1cfae6fc42a4c461447,R_B1_D0.5,1,0.5,0.1,0.10127068270303288,0.12289416092382155,0.012248614570393902,0.007092299999999999,0.19427542840705048,1.7091322914460755e-06
9b278437-bc07-4b55-b0c9-ca6264c109bd,00ada63abc26b416c1392f64688a5693b388db6bcce4b1cfae6fc42a4c461447,R_B1_D0.5,1,0.5,0.15000000000000002,0.10127068270303288,0.12289416092382155,0.01829710128125262,0.007092299999999999,0.19427542840705048,2.5531186780287864e-06
9b278437-bc07-4b55-b0c9-ca6264c109bd,00ada63abc26b416c1392f64688a5693b388db6bcce4b1cfae6fc42a4c461447,R_B1_D0.5,1,0.5,0.2,0.10127068270303288,0.12289416092382155,0.024256274366110164,0.007092299999999999,0.19427542840705048,3.3846425284293477e-06
9b278437-bc07-4b55-b0c9-ca6264c109bd,00ada63abc26b416c1392f64688a5693b388db6bcce4b1cfae6fc42a4c461447,R_B1_D0.5,1,0.5,0.25,0.10127068270303288,0.12289416092382155,0.03009907351068855,0.007092299999999999,0.19427542840705048,4.199927933406483e-06
9b278437-bc07-4b55-b0c9-ca6264c109bd,00ada63abc26b416c1392f64688a5693b388db6bcce4b1cfae6fc42a4c461447,R_B1_D0.5,1,0.5,0.30000000000000004,0.10127068270303288,0.12289416092382155,0.03580061907376468,0.007092299999999999,0.19427542840705048,4.995503267824987e-06
9b278437-bc07-4b55-b0c9-ca6264c109bd,00ada63abc26b416c1392f64688a5693b388db6bcce4b1cfae6fc42a4c461447,R_B1_D0.5,1,0.5,0.35000000000000003,0.10127068270303288,0.12289416092382155,0.04133859027650729,0.007092299999999999,0.19427542840705048,5.768253961979737e-06
9b278437-bc07-4b55-b0c9-ca6264c109bd,00ada63abc26b416c1392f64688a5693b388db6bcce4b1cfae6fc42a4c461447,R_B1_D0.5,1,0.5,0.4,0.10127068270303288,0.12289416092382155,0.046693508910232606,0.007092299999999999,0.19427542840705048,6.515462089263629e-06
9b278437-bc07-4b55-b0c9-ca6264c109bd,00ada63abc26b416c1392f64688a5693b388db6bcce4b1cfae6fc42a4c461447,R_B1_D0.5,1,0.5,0.45,0.10127068270303288,0.12289416092382155,0.0518489242447947,0.007092299999999999,0.19427542840705048,7.2348321676898135e-06
9b278437-bc07-4b55-b0c9-ca6264c109bd,00ada63abc26b416c1392f64688a5693b388db6bcce4b1cfae6fc42a4c461447,R_B1_D0.5,1,0.5,0.5,0.10127068270303288,0.12289416092382155,0.056791500289970584,0.007092299999999999,0.19427542840705048,7.924503336064759e-06
9b278437-bc07-4b55-b0c9-ca6264c109bd,00ada63abc26b416c1392f64688a5693b388db6bcce4b1cfae6fc42a4c461447,R_B1_D0.5,1,0.5,0.55,0.10127068270303288,0.12289416092382155,0.06151101137963792,0.007092299999999999,0.19427542840705048,8.583048737818623e-06
9b278437-bc07-4b55-b0c9-ca6264c109bd,00ada63abc26b416c1392f64688a5693b388db6bcce4b1cfae6fc42a4c461447,R_B1_D0.5,1,0.5,0.6000000000000001,0.10127068270303288,0.12289416092382155,0.06600025591072524,0.007092299999999999,0.19427542840705048,9.209463484415738e-06
9b278437-bc07-4b55-b0c9-ca6264c109bd,00ada63abc26b416c1392f64688a5693b388db6bcce4b1cfae6fc42a4c461447,R_B1_D0.5,1,0.5,0.65,0.10127068270303288,0.12289416092382155,0.07025490080738,0.007092299999999999,0.19427542840705048,9.80314295238475e-06
9b278437-bc07-4b55-b0c9-ca6264c109bd,00ada63abc26b416c1392f64688a5693b388db6bcce4b1cfae6fc42a4c461447,R_B1_D0.5,1,0.5,0.7000000000000001,0.10127068270303288,0.12289416092382155,0.074273270858209,0.007092299999999999,0.19427542840705048,1.0363853388114524e-05
9b278437-bc07-4b55-b0c9-ca6264c109bd,00ada63abc26b416c1392f64688a5693b388db6bcce4b1cfae6fc42a4c461447,R_B1_D0.5,1,0.5,0.75,0.10127068270303288,0.12289416092382155,0.07805609756527995,0.007092299999999999,0.19427542840705048,1.0891696863051433e-05
9b278437-bc07-4b55-b0c9-ca6264c109bd,00ada63abc26b416c1392f64688a5693b388db6bcce4b1cfae6fc42a4c461447,R_B1_D0.5,1,0.5,0.8,0.10127068270303288,0.12289416092382155,0.08160624170463175,0.007092299999999999,0.19427542840705048,1.1387072560685053e-05
9b278437-bc07-4b55-b0c9-ca6264c109bd,00ada63abc26b416c1392f64688a5693b388db6bcce4b1cfae6fc42a4c461447,R_B1_D0.5,1,0.5,0.8500000000000001,0.10127068270303288,0.12289416092382155,0.08492840263518822,0.007092299999999999,0.19427542840705048,1.1850636214448715e-05
9b278437-bc07-4b55-b0c9-ca6264c109bd,00ada63abc26b416c1392f64688a5693b388db6bcce4b1cfae6fc42a4c461447,R_B1_D0.5,1,0.5,0.9,0.10127068270303288,0.12289416092382155,0.08802882572962956,0.007092299999999999,0.19427542840705048,1.2283259283564065e-05
9b278437-bc07-4b55-b0c9-ca6264c109bd,00ada63abc26b416c1392f64688a5693b388db6bcce4b1cfae6fc42a4c461447,R_B1_D0.5,1,0.5,0.9500000000000001,0.10127068270303288,0.12289416092382155,0.09091501735198322,0.007092299999999999,0.19427542840705048,1.2685989181930617e-05
9b278437-bc07-4b55-b0c9-ca6264c109bd,00ada63abc26b416c1392f64688a5693b388db6bcce4b1cfae6fc42a4c461447,R_B1_D0.5,1,0.5,1.0,0.10127068270303288,0.12289416092382155,0.09359547476066982,0.007092299999999999,0.19427542840705048,1.3060011589665243e-05
9b278437-bc07-4b55-b0c9-ca6264c109bd,00ada63abc26b416c1392f64688a5693b388db6bcce4b1cfae6fc42a4c461447,R_B2_D0.05,2,0.05,0.0,0.14056149886550934,0.12289416092382155,0.0,0.007092299999999999,0.03067754284070505,0.0
9b278437-bc07-4b55-b0c9-ca6264c109bd,00ada63abc26b416c1392f64688a5693b388db6bcce4b1cfae6fc42a4c461447,R_B2_D0.05,2,0.05,0.05,0.14056149886550934,0.12289416092382155,0.012248614570393902,0.007092299999999999,0.03067754284070505,3.745941729602489e-07
9b278437-bc07-4b55-b0c9-ca6264c109bd,00ada63abc26b416c1392f64688a5693b388db6bcce4b1cfae6fc42a4c461447,R_B2_D0.05,2,0.05,0.1,0.14056149886550934,0.12289416092382155,0.024256274366110164,0.007092299999999999,0.03067754284070505,7.418193284677518e-07
9b278437-bc07-4b55-b0c9-ca6264c109bd,00ada63abc26b416c1392f64688a5693b388db6bcce4b1cfae6fc42a4c461447,R_B2_D0.05,2,0.05,0.15000000000000002,0.14056149886550934,0.12289416092382155,0.03580061907376468,0.007092299999999999,0.03067754284070505,1.0948751155756647e-06
9b278437-bc07-4b55-b0c9-ca6264c109bd,00ada63abc26b416c1392f64688a5693b388db6bcce4b1cfae6fc42a4c461447,R_B2_D0.05,2,0.05,0.2,0.14056149886550934,0.12289416092382155,0.046693508910232606,0.007092299999999999,0.03067754284070505,1.428007735268145e-06
9b278437-bc07-4b55-b0c9-ca6264c109bd,00ada63abc26b416c1392f64688a5693b388db6bcce4b1cfae6fc42a4c461447,R_B2_D0.05,2,0.05,0.25,0.14056149886550934,0.12289416092382155,0.056791500289970584,0.007092299999999999,0.03067754284070505,1.736830313341236e-06
9b278437-bc07-4b55-b0c9-ca6264c109bd,00ada63abc26b416c1392f64688a5693b388db6bcce4b1cfae6fc42a4c461447,R_B2_D0.05,2,0.05,0.30000000000000004,0.14056149886550934,0.12289416092382155,0.06600025591072524,0.007092299999999999,0.03067754284070505,2.0184577721795214e-06
9b278437-bc07-4b55-b0c9-ca6264c109bd,00ada63abc26b416c1392f64688a5693b388db6bcce4b1cfae6fc42a4c461447,R_B2_D0.05,2,0.05,0.35000000000000003,0.14056149886550934,0.12289416092382155,0.074273270858209,0.007092299999999999,0.03067754284070505,2.271467871756914e-06
9b278437-bc07-4b55-b0c9-ca6264c109bd,00ada63abc26b416c1392f64688a5693b388db6bcce4b1cfae6fc42a4c461447,R_B2_D0.05,2,0.05,0.4,0.14056149886550934,0.12289416092382155,0.08160624170463175,0.007092299999999999,0.03067754284070505,2.4957290021705395e-06
